User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,74.98747349828503,13600.441227486885,12691.199572963158
2,5001,75.18760322583704,76.87677555796272,12501.582481117062,11537.09732653446
3,5006,75.60347160260949,72.77381991376825,14798.807235387578,11317.365002843493
4,5006,73.48882044231163,72.91739204648665,13899.29982096231,11495.294702314675
5,5004,74.57749207083761,75.38359544610599,15499.019392114782,12871.663951703878
6,5004,75.00328884293411,74.92747499226297,12800.712421270877,14497.111030559967
7,5004,79.89893238819076,71.0987164240011,12500.79305331946,10730.63465878351
8,5001,79.91312439372237,72.28998538248882,12600.249217658566,10663.999867895447
9,5006,75.35543847234935,75.09828591127228,13699.694146978833,12460.887885470189
10,5006,74.66366374086344,79.24140222927778,14001.291963383388,10371.053664219236
11,5004,74.31043476795182,67.0385204336635,12801.41339801792,12070.220305870296
12,5004,75.65661947026042,75.24089423058567,14901.152204770377,12426.197881789145
13,5001,74.17587654658288,77.15154013392713,13099.564296080973,10707.560672317366
14,5008,72.14031203337744,66.96505405984051,12800.012758316709,12034.01237968658
15,5008,69.57296861409519,71.19335442315082,12298.122259116051,14115.532163412883
16,5008,74.40164006657787,73.77294693622117,12398.602925975332,12731.98968456728
17,5008,70.776907591123,71.34817099191879,12002.088514687595,11201.996431130017
18,5002,74.23923969140431,72.68266781336533,15001.061351438688,11347.556951539007
19,5002,74.30717365799418,72.77176479822195,15401.141507737437,11675.162540928417
20,5008,75.49355766095142,79.3094835411671,14000.78823794354,10298.834162199448
21,5006,75.6302964765895,74.91216309086155,12800.792422617307,12723.172934507718
22,5004,73.76761388519672,74.82732022683558,12801.018137609564,12828.642107354979
23,5008,74.71856987878833,79.27816361802046,14500.045955224105,10355.5243820722
24,5008,68.518740798524,70.52041579718279,12198.83272155029,14361.210645594034
25,5002,68.57807545090155,71.07311409477545,12101.45073354352,10664.238685252607
26,5001,68.3063249591578,71.84323267728183,13999.252094212688,14276.794408013338
27,5008,74.1873752388937,73.06394762412177,14799.591007661962,11683.987788818673
28,5002,75.7471525922097,75.1189901794247,13101.63995406622,11270.215889883046
29,5006,69.3653475003834,70.05748936666035,12001.738448814238,14123.769663024063
30,5004,74.11057926588836,71.21572299625385,12500.877152812189,12157.035657025717
31,5006,75.39042060804489,74.83249121496493,12701.402166620375,12799.254639470348
32,5008,73.72037681773541,75.3623357656452,15800.521849490317,12684.306407932145
33,5004,80.34650175047598,70.97889166790121,12499.353643414475,10599.216531355942
34,5001,74.69899487161585,72.95485159461495,14300.413678808343,11713.126340508275
35,5001,75.44295626086394,72.94124036573517,14200.49852362362,11804.393569291055
36,5001,76.22217055687808,73.02308584566734,14200.101344790142,11585.276850191794
37,5008,69.77581016742748,71.99289263481982,14000.95626185738,11214.845427491184
38,5004,73.7359166568565,71.38212864652947,12699.82829095156,12310.60166428655
39,5006,75.28740364503842,76.6203161091792,14000.249817315922,10060.536307188822
40,5002,75.91011056390681,76.09294312569023,12800.906889467566,11766.212800597585
41,5004,73.29611459247998,74.74854356394343,12500.499618043865,12562.261453070856
42,5002,74.63205543144876,71.23771852247128,12200.02824124848,10606.141415151527
43,5004,70.52469426247329,72.69051409650929,14998.970426505764,11456.067896679164
44,5001,74.37662776247366,72.31734375334801,12799.559261537352,10663.999867895447
45,5008,76.3351503366259,72.87967831232423,12499.877469907306,11096.515608969885
46,5006,75.81967992007623,77.82812933975404,14699.950211315689,10286.44061160842
47,5008,75.83259361302433,73.02158317055978,13699.6583849641,11379.922331789534
48,5002,73.50887114118174,79.8570534628903,14199.872341778046,10848.07757927757
49,5002,74.23625310715366,74.98774983121929,15199.62429259022,12263.147946981395
50,5008,74.30620065318318,74.90286976714602,12799.393010464424,12781.344877939742
