User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,79.23858956149127,13600.441227486885,11302.468528578434
2,5018,75.18760322583704,77.31874234896013,12501.582481117062,11768.523197484017
3,5001,75.60347160260949,78.48336362544332,14798.807235387578,10546.941488521781
4,5005,73.48882044231163,80.00483997047269,13899.29982096231,10626.665787562026
5,5010,74.57749207083761,73.38862618008486,15499.019392114782,11871.4479939609
6,5010,75.00328884293411,76.78093856472499,12800.712421270877,10826.315100241802
7,5018,79.89893238819076,73.5192978700428,12500.79305331946,12820.035750862562
8,5014,79.91312439372237,76.58005708317644,12600.249217658566,11708.692752802508
9,5005,75.35543847234935,73.02158317055978,13699.694146978833,11406.49890067724
10,5001,74.66366374086344,75.22168341949265,14001.291963383388,10120.99472287216
11,5018,74.31043476795182,77.36682505545747,12801.41339801792,11696.501768484062
12,5018,75.65661947026042,78.6333166171513,14901.152204770377,10455.099177599077
13,5014,74.17587654658288,71.91327932177515,13099.564296080973,11734.25565133426
14,5010,72.14031203337744,76.86743571980502,12800.012758316709,10825.993546636624
15,5010,69.57296861409519,70.80204823610934,12298.122259116051,10599.216531355942
16,5010,74.40164006657787,71.09657464168026,12398.602925975332,10421.016263640699
17,5006,70.776907591123,74.49435387130706,12002.088514687595,12552.630699630972
18,5005,74.23923969140431,78.76067730141722,15001.061351438688,10965.655774308258
19,5002,74.30717365799418,78.72395861341477,15401.141507737437,10872.508665585927
20,5006,75.49355766095142,72.62605468146577,14000.78823794354,11089.73992023896
21,5005,75.6302964765895,75.08602153370555,12800.792422617307,12419.78029088198
22,5010,73.76761388519672,77.57482922398584,12801.018137609564,11337.114612377169
23,5006,74.71856987878833,72.6586183757298,14500.045955224105,10946.545979493001
24,5002,68.518740798524,71.42753223681981,12198.83272155029,11730.846891072293
25,5002,68.57807545090155,71.35280046159812,12101.45073354352,11186.361404022218
26,5014,68.3063249591578,71.97363623019842,13999.252094212688,12252.825571374315
27,5010,74.1873752388937,78.7368289821687,14799.591007661962,10650.109878745885
28,5005,75.7471525922097,72.4869110413265,13101.63995406622,11929.023252657775
29,5005,69.3653475003834,70.87460441312687,12001.738448814238,11161.628398515159
30,5018,74.11057926588836,72.30013736786763,12500.877152812189,12242.6496242026
31,5005,75.39042060804489,74.48305696128564,12701.402166620375,12422.233895668485
32,5010,73.72037681773541,75.14591372670844,15800.521849490317,13942.009294761767
33,5018,80.34650175047598,71.61307845483675,12499.353643414475,13827.353790992192
34,5018,74.69899487161585,79.7038480319792,14300.413678808343,10808.252652406587
35,5018,75.44295626086394,79.34624492990977,14200.49852362362,10431.90577705695
36,5014,76.22217055687808,79.81199884026107,14200.101344790142,10925.514623414838
37,5006,69.77581016742748,72.84013007299916,14000.95626185738,11722.481165174539
38,5010,73.7359166568565,71.38212864652947,12699.82829095156,12305.47595379783
39,5001,75.28740364503842,75.28409665671671,14000.249817315922,10328.746072234091
40,5002,75.91011056390681,76.48949654703145,12800.906889467566,11738.130346337717
41,5010,73.29611459247998,77.38478187252447,12500.499618043865,11662.651552547113
42,5005,74.63205543144876,73.34508872461201,12200.02824124848,12273.404753661813
43,5018,70.52469426247329,72.69051409650929,14998.970426505764,11482.521888108487
44,5014,74.37662776247366,74.96658190291545,12799.559261537352,13265.53200179819
45,5010,76.3351503366259,71.28996113747414,12499.877469907306,12142.876149108051
46,5001,75.81967992007623,72.86058248240961,14699.950211315689,10972.475524333007
47,5006,75.83259361302433,74.88077015129123,13699.6583849641,12350.15335906881
48,5005,73.50887114118174,78.70845850184406,14199.872341778046,10973.536855961354
49,5005,74.23625310715366,78.21439235846661,15199.62429259022,10669.858176008987
50,5010,74.30620065318318,77.11927822183902,12799.393010464424,10788.555270250376
51,5018,75.8994054623759,75.95774969242895,13199.854799813438,11071.165374856933
52,5001,59.071373486982864,77.86284680981794,12000.693253704312,12491.847606029633
53,5018,74.1965473991848,70.94736566371253,12500.859645951765,11653.211654589799
54,5014,74.92993297494733,72.49597756816567,13900.546177426368,10862.440846244648
55,5005,74.42991035029999,78.48513851703312,14200.626192607282,10870.087599474939
56,5018,76.00320955981807,71.1864911666079,12498.756004865778,12392.169505433501
57,5010,76.07454277934055,73.53566608272656,12500.048944630113,13076.29657455166
58,5010,72.22541663922911,77.50136285016285,12701.185744434471,11188.422927010164
59,5018,74.00723055384576,72.8084834862244,14999.124314083076,11549.732361053913
60,5006,75.34608346855565,72.63250298804596,15399.49092740154,11445.858785515822
61,5002,70.50583979189527,70.88728606151618,12300.427164019964,11015.510604971187
62,5006,73.61966777021655,72.79867066258979,13701.01090873966,11823.40649517978
63,5014,76.09676472435436,79.79095502061396,14500.425899167534,10286.589097340888
64,5002,74.12522620289275,72.91640013687386,14599.776916733215,11387.205665816009
65,5010,75.31546615022009,75.58675511565086,13099.867698049544,12566.028085473434
66,5005,69.31934593464581,71.06019259656739,12099.221306747277,10730.63465878351
67,5010,76.85571440429835,78.48513851703312,14401.140495938094,10794.6132525585
68,5014,74.05277444396177,71.83096432064195,13000.68424681618,11556.301464065125
69,5018,68.80555403558347,71.90798193831364,14001.258073606676,14134.419112330192
70,5018,74.81620056847969,80.24419649635985,15599.962791734184,12246.826441237015
71,5001,75.21653195567532,71.27123902892706,12999.06572140501,12372.863849667248
72,5010,74.87949335598445,76.50080068787298,12800.478706054815,10664.238685252607
73,5018,75.81531389307308,76.87677555796272,12500.423867593292,11570.126152841143
74,5014,74.45050266763661,67.31412905166947,12802.645353445394,12001.888956898507
