User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,73.02158317055978,13600.441227486885,11346.624931265762
2,5004,75.18760322583704,75.67709137659129,12501.582481117062,12549.4981006724
3,5001,75.60347160260949,75.2060428655909,14798.807235387578,12395.138126644682
4,5006,73.48882044231163,79.24140222927778,13899.29982096231,10332.090486818015
5,5008,74.57749207083761,74.95306740192666,15499.019392114782,12287.8324943425
6,5008,75.00328884293411,71.28566579257463,12800.712421270877,12379.421616396965
7,5004,79.89893238819076,71.47984148352234,12500.79305331946,11430.77666543113
8,5001,79.91312439372237,76.77258492274353,12600.249217658566,11203.771384731155
9,5006,75.35543847234935,79.17050824960195,13699.694146978833,11046.559735728051
10,5006,74.66366374086344,72.91739204648665,14001.291963383388,11495.714233040655
11,5004,74.31043476795182,76.95603200577484,12801.41339801792,11741.72603823735
12,5004,75.65661947026042,72.8957164386698,14901.152204770377,11143.115178417278
13,5001,74.17587654658288,76.51412715640004,13099.564296080973,10425.817077196569
14,5008,72.14031203337744,77.51705677383511,12800.012758316709,11493.002446425968
15,5008,69.57296861409519,71.15659809245524,12298.122259116051,11202.060056753062
16,5008,74.40164006657787,76.5661281264055,12398.602925975332,11621.217513060257
17,5008,70.776907591123,71.50499925793632,12002.088514687595,14104.288328726805
18,5006,74.23923969140431,75.38689389371113,15001.061351438688,12499.598750494453
19,5002,74.30717365799418,78.72395861341477,15401.141507737437,10858.581815871607
20,5008,75.49355766095142,73.02308584566734,14000.78823794354,11240.723805274216
21,5006,75.6302964765895,75.7671455087698,12800.792422617307,11801.56387599153
22,5008,73.76761388519672,74.77547262297149,12801.018137609564,12628.067215476216
23,5008,74.71856987878833,72.95485159461495,14500.045955224105,11577.374087207247
24,5002,68.518740798524,71.31048977108361,12198.83272155029,11908.801548254653
25,5002,68.57807545090155,71.07520280429398,12101.45073354352,11036.13748391988
26,5001,68.3063249591578,70.80463980971929,13999.252094212688,12188.414495991226
27,5008,74.1873752388937,78.01381102600976,14799.591007661962,10449.983522929371
28,5002,75.7471525922097,74.8739713097059,13101.63995406622,12562.248116801278
29,5006,69.3653475003834,70.87460441312687,12001.738448814238,11161.628398515159
30,5004,74.11057926588836,71.16782548320087,12500.877152812189,12162.03209356933
31,5006,75.39042060804489,67.69750571968316,12701.402166620375,11880.874091383128
