User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,75.25195265994003,13600.441227486885,13264.347731944295
2,5004,75.18760322583704,75.67709137659129,12501.582481117062,12551.53060240676
3,5001,75.60347160260949,72.97297243155629,14798.807235387578,11813.440169812413
4,5002,73.48882044231163,72.94124036573517,13899.29982096231,11752.761968930936
5,5008,74.57749207083761,74.60260081990855,15499.019392114782,11564.344924225463
6,5004,75.00328884293411,75.15479203716426,12800.712421270877,15025.036810702775
7,5004,79.89893238819076,71.32934466684667,12500.79305331946,11036.285969652348
8,5001,79.91312439372237,73.53768409974305,12600.249217658566,12275.760469866183
9,5002,75.35543847234935,75.00594176516287,13699.694146978833,12656.102041496155
10,5001,74.66366374086344,72.52127166928629,14001.291963383388,11049.075260365402
11,5004,74.31043476795182,77.1650809252782,12801.41339801792,11443.086793220029
12,5004,75.65661947026042,72.8971277703043,14901.152204770377,11420.55703671996
13,5001,74.17587654658288,76.16645291931155,13099.564296080973,11104.613683136025
14,5008,72.14031203337744,75.00284106258462,12800.012758316709,12655.919086052681
15,5008,69.57296861409519,70.9314790268565,12298.122259116051,14257.922431732502
16,5008,74.40164006657787,72.31726203348161,12398.602925975332,14425.859028065443
17,5008,70.776907591123,74.49435387130706,12002.088514687595,12542.123454709668
18,5002,74.23923969140431,78.7368289821687,15001.061351438688,10666.796495788556
19,5002,74.30717365799418,74.97217769073077,15401.141507737437,12341.565652688418
20,5008,75.49355766095142,72.4726981019735,14000.78823794354,10829.655189128638
21,5001,75.6302964765895,74.92747499226297,12800.792422617307,14413.663063912514
22,5004,73.76761388519672,74.90303163599793,12801.018137609564,14747.38016689408
23,5008,74.71856987878833,78.37302755899636,14500.045955224105,10843.201052665981
24,5008,68.518740798524,71.95260180081017,12198.83272155029,14939.543603373026
25,5002,68.57807545090155,71.31470810596267,12101.45073354352,11329.256430134936
26,5001,68.3063249591578,72.84013007299916,13999.252094212688,11622.5681383077
27,5008,74.1873752388937,73.06394762412177,14799.591007661962,11712.753973754876
28,5002,75.7471525922097,76.56300634065278,13101.63995406622,10941.927583852315
29,5002,69.3653475003834,70.12515271109551,12001.738448814238,14011.861319719797
30,5004,74.11057926588836,77.04126895156313,12500.877152812189,11661.664294429569
31,5001,75.39042060804489,74.96562745743093,12701.402166620375,13615.902045216484
32,5008,73.72037681773541,75.32355424304772,15800.521849490317,13052.524916397346
33,5004,80.34650175047598,71.43279109408908,12499.353643414475,11300.871088252641
34,5004,74.69899487161585,72.95485159461495,14300.413678808343,11629.11561954837
35,5004,75.44295626086394,72.60306414156364,14200.49852362362,11228.47177980748
36,5001,76.22217055687808,72.4864311889927,14200.101344790142,11187.187466642356
37,5008,69.77581016742748,72.77435639663435,14000.95626185738,12025.93783631466
38,5004,73.7359166568565,75.20106304255421,12699.82829095156,12514.1774760188
39,5001,75.28740364503842,72.81457784085487,14000.249817315922,11365.370895611799
40,5002,75.91011056390681,67.0592665574567,12800.906889467566,12009.116919728076
41,5004,73.29611459247998,74.86719813653838,12500.499618043865,14388.08524248342
42,5002,74.63205543144876,70.97800641317178,12200.02824124848,10415.3538727037
43,5004,70.52469426247329,71.14452937250233,14998.970426505764,10730.63465878351
44,5001,74.37662776247366,74.73092630716971,12799.559261537352,14102.630943330367
45,5008,76.3351503366259,73.97714469364708,12499.877469907306,11693.288656572855
46,5001,75.81967992007623,75.09944230246516,14699.950211315689,12318.242321878579
47,5008,75.83259361302433,72.8244216784523,13699.6583849641,11943.13752696105
48,5002,73.50887114118174,75.2646700051414,14199.872341778046,10356.954268107607
49,5002,74.23625310715366,72.64435292843741,15199.62429259022,11619.524875550274
50,5008,74.30620065318318,74.79761283780687,12799.393010464424,14609.579160573117
51,5004,75.8994054623759,71.74120901212882,13199.854799813438,11870.893711401017
52,5001,59.071373486982864,72.70168366650611,12000.693253704312,11091.1473199486
53,5004,74.1965473991848,72.76458218475865,12500.859645951765,14030.441450278375
54,5001,74.92993297494733,72.98085170791781,13900.546177426368,11841.162554385925
55,5002,74.42991035029999,72.62109235018937,14200.626192607282,12073.49904943033
56,5004,76.00320955981807,74.89750794972569,12498.756004865778,14472.07485038246
57,5004,76.07454277934055,73.53566608272656,12500.048944630113,13083.768122124507
58,5008,72.22541663922911,74.91015358179227,12701.185744434471,14515.393139013106
59,5004,74.00723055384576,78.7974386901599,14999.124314083076,10563.190669046144
60,5008,75.34608346855565,74.98774983121929,15399.49092740154,12280.525904646911
61,5002,70.50583979189527,72.71709430663513,12300.427164019964,14809.51055573126
62,5008,73.61966777021655,72.7205912320663,13701.01090873966,11269.305808128773
63,5001,76.09676472435436,72.899397753852,14500.425899167534,11616.568464621492
64,5008,74.12522620289275,75.39340736962214,14599.776916733215,12277.000750226402
65,5008,75.31546615022009,69.79423326066988,13099.867698049544,12141.273517465332
66,5002,69.31934593464581,71.32150173745518,12099.221306747277,11256.363100427032
67,5004,76.85571440429835,75.44012268214554,14401.140495938094,12340.797791040439
68,5001,74.05277444396177,72.86407910052324,13000.68424681618,12001.188347324898
69,5004,68.80555403558347,72.84013007299916,14001.258073606676,11593.64904879336
