User_ID,Allocated_Bandwidth,Resource_Allocation
8425,411.8105586397856,70.00517223657234
8046,483.1357634389062,71.68881626654611
8000,386.081853156439,71.25327066452999
8034,386.1184552071377,69.80539929147749
8050,623.9723040993141,73.5505748771219
8141,461.6720439001547,70.38540855251868
8537,582.7938301231821,73.1621653887229
7919,438.1680226020514,72.50287462207835
8000,386.081853156439,71.25327066452999
8620,435.9888301201781,71.10365549965529
8034,386.1184552071377,69.80539929147749
8425,411.8105586397856,70.00517223657234
8659,435.9888301201781,72.93901801020918
7297,434.17193359779793,71.52342993401675
7496,411.77395658908694,72.10908501968161
8550,554.1994413167002,71.82227042341427
7830,461.737813149217,70.78097959192033
