User_ID,Allocated_Bandwidth,Resource_Allocation
8509,468.9088444895833,59.651098902218
8509,468.9088444895833,59.651098902218
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8568,669.494470671007,61.682964821391934
7871,696.8447039660248,60.25007323969064
7779,653.5471658435815,60.2876966685949
8682,571.2761583867272,59.3254806149028
7566,638.6371195421184,60.416871694180784
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8568,669.494470671007,61.682964821391934
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
8509,468.9088444895833,59.651098902218
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8509,468.9088444895833,59.651098902218
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8568,669.494470671007,61.682964821391934
7871,696.8447039660248,60.25007323969064
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8568,669.494470671007,61.682964821391934
7871,696.8447039660248,60.25007323969064
7779,653.5471658435815,60.2876966685949
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8509,468.9088444895833,59.651098902218
8509,468.9088444895833,59.651098902218
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8568,669.494470671007,61.682964821391934
7871,696.8447039660248,60.25007323969064
7779,653.5471658435815,60.2876966685949
8509,468.9088444895833,59.651098902218
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8568,669.494470671007,61.682964821391934
7871,696.8447039660248,60.25007323969064
7779,653.5471658435815,60.2876966685949
8682,571.2761583867272,59.3254806149028
7566,638.6371195421184,60.416871694180784
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8568,669.494470671007,61.682964821391934
7871,696.8447039660248,60.25007323969064
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8568,669.494470671007,61.682964821391934
7871,696.8447039660248,60.25007323969064
7779,653.5471658435815,60.2876966685949
8682,571.2761583867272,59.3254806149028
7566,638.6371195421184,60.416871694180784
8509,468.9088444895833,59.651098902218
8486,649.9477642188651,60.0665214958519
7547,506.4358435314823,59.16241790498569
7970,667.0720516164854,60.49459810095607
8568,669.494470671007,61.682964821391934
7871,696.8447039660248,60.25007323969064
9,2000.141404965551,71.42295826698148
11,12603.075381803073,75.46084303414082
17,4296.204076619112,69.87058049180573
18,4912.654474901474,84.9513671035138
19,2000.7666553731167,69.2988531066069
24,119.46144921240783,79.96804512533014
26,119.46144921240783,80.38585610727966
34,2000.141404965551,69.93794746251112
36,2317.1885065466736,86.4408014356987
39,5312.801521217283,78.81164281494235
49,3502.3492209296555,69.07916405014316
56,12388.212753769512,75.68190751986911
63,2381.261049526002,71.62458207817933
65,14992.213548599173,76.34738633182651
9,2000.141404965551,71.42295826698148
11,12603.075381803073,75.46084303414082
17,4296.204076619112,69.87058049180573
18,4912.654474901474,84.9513671035138
