User_ID,Allocated_Bandwidth,Resource_Allocation
8131,386.081853156439,71.88629455273296
8366,527.4573729213624,72.82697402601973
7656,652.7596597690381,71.1767659658745
8486,684.5744903080983,72.07982579502227
7547,539.5584311281447,70.99490148598282
7291,644.6009313775415,68.24515303962254
8722,504.3635288525612,71.18484308487369
8682,607.4442051939492,71.19057673788336
8347,623.9723040993141,73.99940875560394
8335,689.5764946758671,71.95821862925138
7471,655.6380063509849,70.63355996155289
7677,652.5303276252977,72.10503458133286
8075,461.635441849456,71.98732941596543
7663,668.4785989398873,72.23227624798072
7795,700.6557390498111,69.82078628258589
7588,761.2722232595299,72.53053624983598
8528,461.635441849456,72.04164569333025
7490,545.6161585195123,84.14945776384094
7655,386.081853156439,71.6923174104048
8347,623.9723040993141,73.99940875560394
8710,729.2547189116653,74.64107069610218
7393,658.1032818065778,71.42767668140627
7671,676.4770758297209,73.30516995634198
7564,536.8608636599706,73.62956789385665
7414,652.7596597690381,71.67821739340947
7734,461.8525212365697,70.70110239952115
7743,689.5764946758671,71.68736767758959
7414,652.7596597690381,71.67821739340947
7524,504.3635288525612,71.31284350715424
8331,652.3309285280538,72.20915819390774
7279,580.2638793436322,71.0993520765975
7524,504.3635288525612,71.31284350715424
7671,676.4770758297209,73.30516995634198
7958,652.7596597690381,73.26437603307164
7708,502.97137970685236,72.38553021638545
7929,411.8105586397856,70.2682888102247
8486,684.5744903080983,72.07982579502227
8340,639.0389454522276,67.24897115108513
8331,652.3309285280538,72.20915819390774
8263,411.77395658908694,70.9207631073762
8582,411.77395658908694,70.9740016095448
8055,696.5896624836903,73.7456719892912
7516,461.635441849456,73.15284846636278
8333,676.6764749269647,71.53807158082566
7795,700.6557390498111,69.82078628258589
7845,483.20124930793673,72.4470599019744
8419,556.7293920962502,73.44055970777227
8636,386.081853156439,71.44213385162051
8263,411.77395658908694,70.9207631073762
8347,623.9723040993141,73.99940875560394
8101,411.77395658908694,73.18621226258854
7904,386.081853156439,71.85578696421494
