User_ID,Allocated_Bandwidth,Resource_Allocation
8565,668.6779980371311,72.52970087132634
8401,652.7596597690381,70.87506515430208
7614,702.5456085327255,71.97651927659682
8708,607.4442051939492,72.29494717118008
8226,582.7938301231821,72.26486090208388
7730,386.081853156439,73.76675938319816
7523,701.4993359891208,70.9045845957222
7745,668.6007974506198,72.4147400693951
7781,554.1994413167002,71.08102304827244
8111,435.9888301201781,72.04152116968105
8634,651.6871288558302,73.40595684765482
7362,543.9343676914634,84.30208958771489
8661,688.7328977365574,70.09249798477528
8226,582.7938301231821,72.26486090208388
7476,689.7935740629808,70.61827968253148
7836,685.2210651054191,72.98603931068534
7672,551.0965002421913,86.20954784220478
7432,411.8763278888479,70.86382895365203
7540,676.6764749269647,71.44610845363466
8565,668.6779980371311,72.52970087132634
8546,701.4993359891208,71.71510748463925
8287,411.77395658908694,70.98748415184716
7487,461.635441849456,73.41140699379534
7763,656.5097763577286,70.69321499457426
7791,411.8105586397856,69.96734060333709
8638,638.3373007703647,66.94770922658105
7559,686.4874464438223,70.81048616421283
7501,554.1994413167002,70.94217103224321
8342,668.4785989398873,73.24148387704814
7883,582.7938301231821,73.0726258782863
7913,502.97137970685236,72.53187054873504
8309,500.9851367793626,69.29182526585527
8535,652.6824591825267,71.24769991522915
7501,554.1994413167002,70.94217103224321
8019,386.1184552071377,70.5041239133214
8330,713.0941855230011,74.02819075134394
8454,648.0877197505723,72.33696526945104
8380,527.3814217502846,73.17953360129589
7848,550.0266321588448,84.70547542068557
8634,651.6871288558302,73.40595684765482
8642,761.5015554032703,72.797527845907
8525,537.9031825803388,70.74671174746278
8519,648.7828200437491,69.96552616750463
8679,701.4993359891208,71.25560443230728
7898,461.737813149217,70.83328079254453
8519,648.7828200437491,69.96552616750463
8527,607.4442051939492,72.18650328868708
7969,582.7938301231821,73.0674484028757
7912,649.9264776539692,70.23348045876469
8519,648.7828200437491,69.96552616750463
8418,689.5764946758671,72.66039797154093
8199,701.4993359891208,70.90056826662038
7616,461.635441849456,71.0752275184784
7894,686.3850751440613,71.28712000504301
8287,411.77395658908694,70.98748415184716
8151,666.4420547252787,70.6819991280796
8454,648.0877197505723,72.33696526945104
8527,607.4442051939492,72.18650328868708
7674,481.74361429319737,71.4019815992261
8414,702.5456085327255,73.14004089949327
7898,461.737813149217,70.83328079254453
7857,411.77395658908694,71.96343581679898
8714,580.9700837960225,69.48456229243521
8521,461.635441849456,72.05638756842691
7780,612.1061527324558,63.96893003467791
7423,701.7164153762345,70.70128776169932
8092,411.77395658908694,71.99184319516172
8071,700.6557390498111,69.97181181553812
8571,666.0238162618585,70.01909654279078
7910,638.5283798610452,70.97450986707805
7730,386.081853156439,73.76675938319816
8571,666.0238162618585,70.01909654279078
7554,386.081853156439,72.48247749734986
8230,702.3162763889851,71.97362252653136
8290,386.081853156439,70.8730018038408
7287,575.7177271706605,73.82777545084456
7572,658.1032818065778,71.68014747349567
7451,543.9343676914634,83.8952074874883
7461,683.7308933687887,69.73891001208924
7523,701.4993359891208,70.9045845957222
7836,685.2210651054191,72.98603931068534
7956,648.304799137686,70.60098481352696
8232,689.5764946758671,71.70222424919132
7425,702.5456085327255,72.50249144151745
8398,532.2398816037413,68.85706306243877
8029,539.7327889299924,83.38117610965293
8173,582.7938301231821,73.33115976370355
8437,676.6764749269647,73.1375590742617
8386,435.9888301201781,71.29978730880842
8108,461.635441849456,73.30736046185427
7714,676.8935543140784,70.62477696963855
7883,582.7938301231821,73.0726258782863
7534,674.8658900910018,71.44271073949326
7275,761.2722232595299,72.55029493837222
7539,525.8329715171809,70.29549193645278
7390,657.2596848672681,69.60825097029505
8421,688.7328977365574,70.48036723917967
8072,674.8658900910018,71.96016893421208
