User_ID,Allocated_Bandwidth,Resource_Allocation
5489,602.1455147014544,71.00725048716312
5223,400.7554737788738,69.34516789925257
5657,1108.9833214365012,70.55788173598458
5493,985.9690605632279,69.40969282643711
5458,501.4542732102943,71.0424944075057
5407,397.89318159982855,69.86360820484373
4484,604.942671566783,68.81947487171294
4829,398.5762812970005,69.33893683171875
5601,500.0470574006703,68.39404296423565
4693,504.1518406784682,69.15160768223174
4450,1106.7433345153004,69.97492402238565
5759,819.8325051535053,71.06077861861132
5486,1182.7239391428611,71.15665434081895
