User_ID,Allocated_Bandwidth,Resource_Allocation
8397,554.1994413167002,70.93157193361418
8397,554.1994413167002,70.93157193361418
7601,461.635441849456,72.5434750150456
8667,650.3066370700719,71.68431663926972
8394,658.1032818065778,71.40141168634754
8142,527.3814217502846,72.39371500500789
8018,483.20124930793673,71.43061207109656
8246,539.5584311281447,72.09510090777566
7957,667.6054671239233,72.55513150014397
7917,668.4486658933907,71.21509910356066
7658,658.2431606071801,70.65954590286138
7586,701.2700038453804,71.73299130556906
7284,651.6871288558302,71.40032964250584
8047,691.38707951183,72.78168058754967
8640,502.97137970685236,72.93541585868628
8168,536.7849124888928,71.11900829263718
8375,691.38707951183,72.05010622549844
8292,557.3292798874373,72.9658924361624
8684,651.595649730396,73.42261151280881
8086,483.20124930793673,73.18814242920962
7608,411.77395658908694,72.57928178836407
7650,638.7577120047856,71.39124352825678
8451,554.7993291078874,73.28788711178791
7662,386.081853156439,71.04257564871754
8322,701.4993359891208,72.44631788462895
8512,528.3973205419696,72.99344493807533
7668,544.407337318747,80.36794245695924
7477,540.1583189193318,72.0915404286347
8013,701.7020115934158,69.61125349518805
8322,701.4993359891208,72.44631788462895
8577,527.4573729213624,71.64940212611884
8553,483.1357634389062,73.35829006715007
7980,528.3973205419696,71.27911086726047
8375,691.38707951183,72.05010622549844
8106,686.602154531175,70.6778925409185
8478,528.3973205419696,72.54175712600998
7550,651.616002158818,72.32134426291776
7468,502.97137970685236,71.51878779605818
7879,632.5985024455272,64.71070068597628
7457,556.6596774857456,72.82928208180778
8640,502.97137970685236,72.93541585868628
7608,411.77395658908694,72.57928178836407
8142,527.3814217502846,72.39371500500789
8285,527.4573729213624,72.23415728629134
8086,483.20124930793673,73.18814242920962
7422,702.5456085327255,72.51646796400989
7324,386.081853156439,73.445593312051
7374,683.7308933687887,69.61555482404107
7608,411.77395658908694,72.57928178836407
8457,461.635441849456,73.40577738728665
7668,544.407337318747,80.36794245695924
8086,483.20124930793673,73.18814242920962
8686,434.2085356484966,70.20851121634949
7500,655.6502591076116,70.90293347210574
8577,527.4573729213624,71.64940212611884
8086,483.20124930793673,73.18814242920962
8514,481.74361429319737,72.610644606984
8667,650.3066370700719,71.68431663926972
7550,651.616002158818,72.32134426291776
7877,386.081853156439,73.23923990398298
8124,461.635441849456,71.5592379794345
8242,554.835931158586,69.89331835510761
7741,666.6703910591793,69.69779497692831
8124,461.635441849456,71.5592379794345
7420,702.3162763889851,71.32280605309448
8274,638.5283798610452,73.03106001584347
8397,554.1994413167002,70.93157193361418
8044,656.0633648268745,71.96661337263279
8093,676.6764749269647,71.38248589381098
8640,502.97137970685236,72.93541585868628
8061,539.7327889299924,83.85516170789269
